Region1,Region2,t_statistic,p_value,cohens_d
37,56,-3.3642588685068606,0.03969265817505374,-0.7487763166427612
38,48,3.4886828148016162,0.0349051899126308,0.7601550221443176
39,55,-4.998740175699031,0.003838524861167507,-1.101633071899414
40,54,-5.0457515155718795,0.003838524861167507,-1.112228512763977
42,43,3.334604869555424,0.04048503875245315,0.7397362589836121
46,49,-3.4906252862187017,0.0349051899126308,-0.7797936797142029
48,53,-3.333044782095826,0.04048503875245315,-0.7219430804252625
48,58,-3.4116220526013454,0.03825450832014183,-0.7554622292518616
51,54,-3.2059208006012465,0.04846890347165871,-0.7006518840789795
53,58,3.783481449651661,0.019621128702930046,0.8243405222892761
54,56,3.298458477363455,0.04200158073499559,0.7361524105072021
54,59,3.2167463092048374,0.04804534327543181,0.7014440298080444
56,57,3.2214866108238245,0.04914356947993739,0.7328075170516968
57,64,-3.8162123163450423,0.019621128702930046,-0.8157433867454529
