Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,1.0527070524622402,0.2935209318729283,0.5870418637458567,0.13491628908561756,False
region_1,-0.989393812459494,0.32345464154757164,0.6265761319741495,-0.12680198285846897,False
region_2,-0.2364399564159585,0.8132904742190152,0.9359055457757823,-0.030302448754945043,False
region_3,1.2632285425453238,0.20771773682624187,0.4938305916608832,0.16189699387746948,False
region_4,-2.094950489905177,0.0372110117265084,0.36147839962893874,-0.26849154781951196,False
region_5,-2.327140992337214,0.020780221667133676,0.28261101467301797,-0.29824938108925647,False
region_6,-0.15283867248564081,0.8786523334449625,0.9474657518456105,-0.019588000738006244,False
region_7,0.5396765860982978,0.589914270401521,0.8331139025450071,0.069165645022017,False
region_8,1.2487495241315218,0.21295838457351626,0.4938305916608832,0.16004134426495534,False
region_9,-0.9026375938901782,0.3676121250993032,0.657832223861911,-0.11568319436256624,False
region_10,0.9726050572678523,0.3317167757510203,0.6265761319741495,0.12465031441136847,False
region_11,1.3835543320176862,0.16776461233420892,0.45631974554904825,0.17731810173358,False
region_12,1.6784808319913727,0.09453875042211536,0.4502738189748244,0.2151162610946208,False
region_13,0.6815512307232767,0.4961717917949473,0.7955994579058293,0.08734848185527692,False
region_14,-0.08663524323876604,0.9310327956251474,0.9474657518456105,-0.011103284142027168,False
region_15,0.9186009912243828,0.35921520242370075,0.657832223861911,0.1177290838856702,False
region_16,-1.155111640884916,0.24917929458579527,0.5465868397365832,-0.14804059277771525,False
region_17,0.4513617285786267,0.6521314137141647,0.8331139025450071,0.0578470993546254,False
region_18,-1.6438094121016438,0.10150871870432213,0.4502738189748244,-0.21067272735186637,False
region_19,-1.3887307700135687,0.16618616332971517,0.45631974554904825,-0.17798152068138012,False
region_20,1.1186423457504306,0.26439735250970475,0.5549977904349342,0.14336664103244615,False
region_21,0.6616509444463657,0.5088218621176519,0.7955994579058293,0.0847980355844531,False
region_22,0.4213909502916169,0.6738421270584616,0.8331139025450071,0.05400600588229283,False
region_23,0.4982930769096058,0.6187281814020495,0.8331139025450071,0.06386188128639868,False
region_24,-1.5719717272167557,0.11725822464567817,0.4502738189748244,-0.20146591731055277,False
region_25,-1.5091109292477696,0.13256954052639092,0.4502738189748244,-0.19340959663605956,False
region_26,-0.3987796814940528,0.6904057465965212,0.8383498351529186,-0.051108116606687175,False
region_27,0.8394020119466037,0.402068790534045,0.7010430193926939,0.1075788408921096,False
region_28,-1.4841874414991358,0.1390551499775193,0.4502738189748244,-0.1902153704073556,False
region_29,-1.8824168372242098,0.06097430621015018,0.4502738189748244,-0.24125296168250482,False
region_30,0.6523381474440666,0.5147996492331837,0.7955994579058293,0.08360449554915166,False
region_31,0.6309442974660489,0.5286699264991408,0.7988790000431462,0.08086263223443609,False
region_32,0.10797901224206524,0.9141014430373194,0.9474657518456105,0.013838729014644328,False
region_33,1.6865670019701358,0.09296998850667545,0.4502738189748244,0.21615259503377182,False
region_34,-0.125370466187602,0.9003339259798193,0.9474657518456105,-0.016067640108805927,False
region_35,0.5723378625060976,0.5676222251709562,0.827618061952892,0.07335155619211248,False
region_36,-0.462975637848975,0.6437961737841343,0.8331139025450071,-0.05933555289625173,False
region_37,-2.171912603123705,0.030829808467891556,0.3494044959694376,-0.2783551111834549,False
region_38,2.481479080244949,0.013761078058053027,0.23393832698690145,0.3180295488352385,False
region_39,-2.8380546204406816,0.004922482336520717,0.11157626629446958,-0.3637287284402248,False
region_40,-0.4387600291925481,0.661225274604089,0.8331139025450071,-0.05623204936197492,False
region_41,0.4220977382896214,0.67332688174582,0.8331139025450071,0.05409658874068441,False
region_42,1.9514328041091658,0.05215459518945438,0.44331405911036226,0.2500981367176632,False
region_43,-0.22033018230761073,0.8257990109786314,0.9359055457757823,-0.028237799396301357,False
region_44,1.5300602220199058,0.1273025410662164,0.4502738189748244,0.19609448492779644,False
region_45,-0.025706804187171906,0.9795122946610088,0.9795122946610088,-0.0032946170704107195,False
region_46,-0.09404727355506984,0.9251491035615231,0.9474657518456105,-0.012053219475439097,False
region_47,0.4451356271563509,0.6566180072179126,0.8331139025450071,0.05704915419276921,False
region_48,1.5105216148445806,0.13220962018893986,0.4502738189748244,0.19359039191556596,False
region_49,-0.1425507000344673,0.886763159753018,0.9474657518456105,-0.01826948096360093,False
region_50,1.4852650273404688,0.13876974578350704,0.4502738189748244,0.19035347519400425,False
region_51,1.7996471081093448,0.07315680938804058,0.4502738189748244,0.23064508679966797,False
region_52,-1.5539781569935194,0.12149103337809666,0.4502738189748244,-0.19915983822022804,False
region_53,-1.2995438454574126,0.19498885527508808,0.4910830429150367,-0.1665512097815611,False
region_54,-0.5658319719321877,0.5720301310556754,0.827618061952892,-0.07251775289291733,False
region_55,-1.4142350782281479,0.1585728471587838,0.45631974554904825,-0.18125018560763725,False
region_56,1.2354223103092736,0.21786643749744847,0.4938305916608832,0.15833331140952542,False
region_57,-1.324941247194968,0.1864351745940937,0.4875996873999374,-0.1698061734362959,False
region_58,1.3967086060514713,0.16377552770007645,0.45631974554904825,0.17900397040340854,False
region_59,0.6725637155057058,0.5018639223782613,0.7955994579058293,0.08619663035165202,False
region_60,0.31846600528629354,0.750405019171352,0.8952200228710866,0.04081501262165104,False
region_61,-3.0485074364105573,0.0025541329601646724,0.11157626629446958,-0.3907006318694483,False
region_62,-0.30017834964972434,0.764297753109072,0.89607322778305,-0.03847124316671039,False
region_63,-1.1071190965843416,0.2693371630051887,0.5549977904349342,-0.14188980660632416,False
region_64,-0.08348777502167055,0.933532431965528,0.9474657518456105,-0.010699900569292264,False
region_65,-2.902146840928899,0.004046543245824098,0.11157626629446958,-0.3719428698077613,False
region_66,0.699531427871561,0.484889057707542,0.7955994579058293,0.08965284703512484,False
region_67,1.631939747596177,0.10398738159450331,0.4502738189748244,0.20915149589053705,False
