Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,1.6205357576213446,0.10641414633980457,0.2669767294250151,0.20768994587567266,False
region_1,-1.6017380325806312,0.11051267649315326,0.2669767294250151,-0.205280805270209,False
region_2,-0.7051193702214282,0.48141127166533415,0.727465921627616,-0.09036900490991547,False
region_3,1.1973789563146597,0.23232560162353738,0.39495352276001355,0.15345762625730888,False
region_4,-2.7353666374424788,0.0066904796880239955,0.07027027624111967,-0.35056810453502746,False
region_5,-2.471871713234116,0.014126893447821741,0.09597614391693446,-0.3167982563289772,False
region_6,0.5091802943429223,0.6110878989307373,0.7565377825115333,0.06525720106803753,False
region_7,1.7295719718468376,0.08497662437617222,0.2407671023991546,0.2216641672555334,False
region_8,1.8740546898353236,0.062122846765859205,0.20803671559176193,0.24018125812370686,False
region_9,-1.5539596616822653,0.12149544526760045,0.2669767294250151,-0.19915746783736224,False
region_10,-0.5188797780222519,0.6043167920452398,0.7565377825115333,-0.06650029936494822,False
region_11,1.368784783612324,0.17233054782485174,0.31671560140783567,0.17542521742387474,False
region_12,2.025345897576092,0.043925103468712715,0.17570041387485086,0.2595709337907632,False
region_13,1.0893361832386412,0.2770847765914384,0.45955523922482466,0.1396107255722213,False
region_14,0.0891504161491739,0.9290358022731252,0.9571884023420077,0.011425631935449095,False
region_15,1.5530609381698883,0.1217099795908157,0.2669767294250151,0.1990422862767179,False
region_16,-0.3987887190755858,0.6903990956716186,0.7850748660980545,-0.05110927487475413,False
region_17,0.23692256610740897,0.812916470015278,0.8774336501752207,0.030364300633390198,False
region_18,-1.2797839171705623,0.2018416244699593,0.35228601016074695,-0.16401875197117188,False
region_19,-1.4266613524068472,0.15496109234586117,0.2927042855421822,-0.18284275288020307,False
region_20,1.584397956296364,0.11440370008468094,0.2669767294250151,0.20305847880316105,False
region_21,1.2792011197642486,0.2020463881804284,0.35228601016074695,0.16394405990639982,False
region_22,0.419643010728244,0.6751170281574272,0.7850748660980545,0.053781987700896004,False
region_23,1.4434607616645476,0.1501786318852539,0.2927042855421822,0.18499578676610534,False
region_24,-2.2024589500086704,0.02857250844922811,0.1369748425815099,-0.2822699702671879,False
region_25,-0.9687229192640101,0.33364663598708866,0.5276272383051634,-0.12415277461435509,False
region_26,-0.6387899584275739,0.5235612052772625,0.7342044455030731,-0.08186814222876646,False
region_27,1.8378451916303793,0.06730599622086415,0.20803671559176193,0.23554060228689355,False
region_28,-1.4371772776588019,0.15195398422486228,0.2927042855421822,-0.18419048737858704,False
region_29,-2.437065062433568,0.015525552692445281,0.09597614391693446,-0.31233739121885457,False
region_30,0.2804433767858814,0.7793759682952824,0.8547994490980517,0.03594198367541373,False
region_31,2.180034898434048,0.03021503880474483,0.1369748425815099,0.2793960749915399,False
region_32,0.04086482179528206,0.9674372174056501,0.9818765788594658,0.005237288092512593,False
region_33,1.895653559529561,0.05919245821583569,0.20803671559176193,0.24294939702880344,False
region_34,0.8799856390019343,0.3797365193665453,0.5868655299301154,0.11278009070527759,False
region_35,-0.19363397244722744,0.8466242544911485,0.8995382703968453,-0.02481637882294296,False
region_36,-0.5080122739572139,0.6119055593843283,0.7565377825115333,-0.06510750607392922,False
region_37,-2.77532574294875,0.005943564187387012,0.07027027624111967,-0.3556893148636531,False
region_38,2.7037447293783012,0.007340638658206414,0.07027027624111967,0.3465154001479458,False
region_39,-2.6882729505956213,0.007679075213041786,0.07027027624111967,-0.34453251709037497,False
region_40,0.44773233467285867,0.6547452661030284,0.7810996157018585,0.05738195156612064,False
region_41,-0.6059120218313151,0.5451387171514652,0.7342044455030731,-0.07765446361040405,False
region_42,2.66279753547485,0.008267091322484666,0.07027027624111967,0.3412675551401619,False
region_43,0.003809372834931465,0.9969636929812067,0.9969636929812067,0.00048821411942706345,False
region_44,1.844545776630973,0.06632072081757767,0.20803671559176193,0.2363993578740898,False
region_45,0.10475373343503887,0.9166576353206877,0.9571884023420077,0.01342537313667932,False
region_46,-0.5814882155668478,0.5614504583258794,0.7342044455030731,-0.07452427720304532,False
region_47,-0.6185160170807225,0.5368145721174116,0.7342044455030731,-0.07926980784385002,False
region_48,1.92174278761758,0.055807670711716335,0.20803671559176193,0.246293026037948,False
region_49,-0.6315789917906532,0.5282556963943885,0.7342044455030731,-0.08094397547496916,False
region_50,2.7094524039886334,0.007219226288758388,0.07027027624111967,0.347246903063152,False
region_51,1.766440263653848,0.07857749498412865,0.23231607212698904,0.2263892549272586,False
region_52,-2.104290447216873,0.036380691300405395,0.15461793802672294,-0.26968856875497993,False
region_53,-2.5291316744346375,0.012068225689915536,0.09118214965713961,-0.3241367665634167,False
region_54,-0.6725220192046305,0.5018904110115809,0.7342044455030731,-0.08619128650010612,False
region_55,-0.3829470437174267,0.7020937988002593,0.7850748660980545,-0.049078985396572315,False
region_56,1.462668311126243,0.14485030947077604,0.2927042855421822,0.1874574509961864,False
region_57,-1.562929438682218,0.11937054105350318,0.2669767294250151,-0.20030704598821492,False
region_58,2.290426595050934,0.02285386302051926,0.12950522378294246,0.2935440167371375,False
region_59,2.1847306490010903,0.029864479067793236,0.1369748425815099,0.27999788842054196,False
region_60,0.9885321149828162,0.32387538922834547,0.5243696777982736,0.1266915466021564,False
region_61,-3.153578580940638,0.0018158348215658068,0.06173838393323743,-0.4041666848200962,False
region_62,0.38002562192041034,0.7042583357644313,0.7850748660980545,0.04870457222361465,False
region_63,-1.6333738658393953,0.10368535852525523,0.2669767294250151,-0.2093352943281294,False
region_64,-0.48071935983790415,0.6311484855976839,0.7663945896543305,-0.061609611115690764,False
region_65,-3.5870349434786792,0.0004043296838916447,0.02749441850463184,-0.4597190094458309,True
region_66,1.429910333508938,0.1540272062687383,0.2927042855421822,0.18325914647477254,False
region_67,0.589015610598976,0.5563979554425114,0.7342044455030731,0.07548899782673722,False
