Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,1.2758861381270834,0.20321399319336655,0.548887743824822,0.16351920759841232,False
region_1,-0.2542425444757789,0.7995231914539547,0.9171061194526317,-0.03258405132570111,False
region_2,0.46992496258325633,0.6388300678960721,0.8589133040367436,0.06022618728746927,False
region_3,-0.5533512860947055,0.5805316360079289,0.8589133040367436,-0.07091821215221641,False
region_4,-3.1908981215323218,0.0016051212059071444,0.07138933212261041,-0.40894960511614,False
region_5,0.35362709436801343,0.7239249785158435,0.8698823315309271,0.045321302997514766,False
region_6,2.0122769223568517,0.04529430334250278,0.25868294131975766,0.25789599712665734,False
region_7,0.6691407521418317,0.5040409224870566,0.8589133040367436,0.0857579389667603,False
region_8,1.9839482154378938,0.04838686621708434,0.25868294131975766,0.254265353631717,False
region_9,0.8019822293147343,0.42334681401458385,0.8466936280291677,0.10278307344733574,False
region_10,1.1727928650357646,0.24202725987031096,0.5877804882564694,0.15030664119388568,False
region_11,1.5389608631939231,0.12511496874895128,0.44777988815414144,0.19723520254232405,False
region_12,2.675552433030734,0.007967800489111285,0.07740149046565249,0.34290223920718904,False
region_13,0.5644136677795097,0.5729932367951902,0.8589133040367436,0.07233598120949745,False
region_14,0.5524368989596272,0.5811568258697002,0.8589133040367436,0.0708010231215513,False
region_15,0.12780054148163775,0.898412520013687,0.9398777132450878,0.016379081682321658,False
region_16,2.8249554041685343,0.0051214824880115315,0.07138933212261041,0.3620499160439039,False
region_17,0.3783350985902314,0.7055119797768125,0.8698823315309271,0.04848791258047183,False
region_18,0.3903220275314091,0.6966403731059705,0.8698823315309271,0.050024172802623904,False
region_19,0.015159800454771062,0.9879171317660789,0.9879171317660789,0.0019428995140217636,False
region_20,0.06235780403474236,0.9503291572586459,0.9791270105089078,0.007991856325287951,False
region_21,0.6674897444220435,0.5050927506884726,0.8589133040367436,0.085546343695042,False
region_22,1.3023744041382408,0.19402144260727172,0.548887743824822,0.1669139778207446,False
region_23,-0.5185789201506431,0.6045263077744656,0.8589133040367436,-0.06646174103337373,False
region_24,-0.14927985063399132,0.8814566308013635,0.9398777132450878,-0.019131897554676827,False
region_25,-1.570132430214385,0.11768548299357579,0.4445896024201752,-0.20123019064233513,False
region_26,1.4351419698992849,0.15253247994822666,0.4939146969752101,0.18392963971976403,False
region_27,-0.5651068468490433,0.5725224337534134,0.8589133040367436,-0.0724248199301221,False
region_28,-2.7557722912584786,0.006299058716700919,0.07138933212261041,-0.3531833193593046,False
region_29,-0.4645057389679041,0.6427013525144145,0.8589133040367436,-0.05953165262257998,False
region_30,2.1085027657238986,0.036011446285471774,0.24487783474120806,0.2702284249097244,False
region_31,1.3199909563243166,0.18808013243168137,0.548887743824822,0.16917173779477476,False
region_32,-0.7323965763573965,0.46463237039981153,0.8589133040367436,-0.09386488671281645,False
region_33,0.5109696147984678,0.6098362498262677,0.8589133040367436,0.06548652267776983,False
region_34,1.585183504780318,0.11422511141745087,0.4445896024201752,0.20315915570667756,False
region_35,1.7194427526827454,0.08680713146133273,0.3689303087106641,0.22036599350647582,False
region_36,0.2138941431885355,0.830808971120008,0.9256199797808344,0.02741294834935101,False
region_37,-0.3296366953392236,0.7419584592469672,0.8698823315309271,-0.04224666261862016,False
region_38,2.8053603561132587,0.005432845380106248,0.07138933212261041,0.3595385894959448,False
region_39,0.3812093240677778,0.7033810166745719,0.8698823315309271,0.04885627701245593,False
region_40,0.4624325142670158,0.6441849780275577,0.8589133040367436,0.059265945479809116,False
region_41,0.7556904482660218,0.4505667039290535,0.8589133040367436,0.09685025928061367,False
region_42,0.901902459525034,0.3680017543170099,0.782003727923646,0.11558897859732313,False
region_43,1.21490154308248,0.2255828129939599,0.5681344919847879,0.15570334350254397,False
region_44,2.866458916569956,0.004514933140102097,0.07138933212261041,0.36736905954552834,False
region_45,0.24170670141111,0.809211281869969,0.9171061194526317,0.030977441563860012,False
region_46,1.0750926861543841,0.28339954065463596,0.6423722921505082,0.13778526067606142,False
region_47,0.1390472879033493,0.8895279483229023,0.9398777132450878,0.01782047916128335,False
region_48,1.307715539679641,0.1922056429113943,0.548887743824822,0.16759850461769496,False
region_49,-0.3685456870799317,0.7127872577023914,0.8698823315309271,-0.04723328901714291,False
region_50,1.730152268986701,0.08487271422063389,0.3689303087106641,0.22173853888294312,False
region_51,2.8077446670224595,0.005394061226542926,0.07138933212261041,0.35984416584707046,False
region_52,-2.119098148545643,0.03509685796603251,0.24487783474120806,-0.27158634279239424,False
region_53,0.5315748515533504,0.595506081724332,0.8589133040367436,0.06812731630805574,False
region_54,-0.34192332983136636,0.7327041128372435,0.8698823315309271,-0.04382133348945173,False
region_55,-1.9745272391965973,0.04945409172289484,0.25868294131975766,-0.2530579492060826,False
region_56,1.2572535740911843,0.20986884322713778,0.548887743824822,0.16113123423963804,False
region_57,0.46686570315587983,0.6410142765278937,0.8589133040367436,0.05983410866661609,False
region_58,1.731483659675743,0.0846347012309598,0.3689303087106641,0.22190917162513726,False
region_59,-0.01592949560470601,0.9873037098186516,0.9879171317660789,-0.0020415446338711398,False
region_60,1.1167980341056056,0.2651837232018725,0.6218101095768045,0.14313027168120532,False
region_61,-0.9321742147765325,0.3521717359852242,0.7725057434514596,-0.11946864566432676,False
region_62,0.1970570313619924,0.843947628623702,0.9256199797808344,0.025255082453759656,False
region_63,0.8171257645776614,0.4146569621157067,0.8466936280291677,0.10472388839346206,False
region_64,0.653265321457547,0.5142028644395102,0.8589133040367436,0.08372332336259015,False
region_65,-2.2769622576508732,0.023658467986754656,0.20109697788741457,-0.29181840994770447,False
region_66,0.4890065034883141,0.625278158771926,0.8589133040367436,0.06267170209894923,False
region_67,1.5087818856925959,0.13265360194968517,0.4510222466289296,0.193367425991047,False
