Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,-0.8314469848292023,0.4065476161784808,0.8122600457986213,-0.10733934418326237,False
region_1,-1.1825140668992227,0.23817196879584648,0.8040043866015841,-0.15266190959188977,False
region_2,-0.5941275936725373,0.5529863848944325,0.8468588874858721,-0.0767015425272008,False
region_3,-0.9062160583542448,0.3657304048108735,0.8040043866015841,-0.1169919900690573,False
region_4,-2.6275110766308565,0.00915544594594819,0.24972334400573745,-0.3392102213922275,False
region_5,-0.8804851998805698,0.37947735539675886,0.8040043866015841,-0.11367015052398516,False
region_6,-0.3025560253321544,0.7624902864179426,0.9035143194297651,-0.039059814913538105,False
region_7,-0.8111642977973508,0.4180750235728198,0.8122600457986213,-0.10472086054690576,False
region_8,1.6924530603374044,0.09185735301411067,0.7836586220395306,0.21849475056415146,False
region_9,-2.079822751292137,0.038603439381921165,0.5250067755941278,-0.2685039626272579,False
region_10,0.9838916051147478,0.3261596318743407,0.8040043866015841,0.12701986003609006,False
region_11,0.6146762374204114,0.5393508620726574,0.8468588874858721,0.07935436102795632,False
region_12,-2.5620596978761734,0.0110172063531943,0.24972334400573745,-0.3307604847287875,False
region_13,0.08128595944121698,0.9352822854081355,0.9908490852298596,0.010493972239877497,False
region_14,-0.48327988725243076,0.629337608278342,0.8468588874858721,-0.06239116516285541,False
region_15,-0.003456307682497292,0.9972451421067494,0.9972451421067494,-0.00044620740312269213,False
region_16,-0.1954732283371272,0.845187884541324,0.926980260464678,-0.025235485265969772,False
region_17,0.4944883512788454,0.6214136556462685,0.8468588874858721,0.06383817164655103,False
region_18,-0.036912834904113935,0.9705851900966236,0.9972451421067494,-0.0047654264948312364,False
region_19,0.47088119404847434,0.6381532725599821,0.8468588874858721,0.060790500753066794,False
region_20,1.6332883730442054,0.103719523505232,0.7836586220395306,0.21085662227848043,False
region_21,-0.59635089341757,0.5515028948155498,0.8468588874858721,-0.07698856929007208,False
region_22,-0.7013719727305057,0.4837504240368732,0.8468588874858721,-0.09054673232939635,False
region_23,-0.43296595444832764,0.6654283424500878,0.8468588874858721,-0.05589566436843906,False
region_24,1.0069311685014826,0.3149819645520353,0.8040043866015841,0.1299942548794472,False
region_25,-0.5991487697013702,0.549638821540088,0.8468588874858721,-0.07734977356513566,False
region_26,-0.29186159859179833,0.7706445665724467,0.9035143194297651,-0.037679170358116965,False
region_27,-0.06637421631196397,0.9471351549991306,0.9908490852298596,-0.008568874479793504,False
region_28,1.2063479883703603,0.22887114684753665,0.8040043866015841,0.1557388556229741,False
region_29,-1.5420974468937971,0.12436738658164766,0.8040043866015841,-0.1990839243349551,False
region_30,1.0144852108783426,0.3113729143905681,0.8040043866015841,0.13096947755685134,False
region_31,-0.4378080911867251,0.6619191567846692,0.8468588874858721,-0.056520781533368133,False
region_32,-0.4232312060197854,0.6725055871211337,0.8468588874858721,-0.0546389137503303,False
region_33,1.186034554661738,0.23678149913648985,0.8040043866015841,0.1531164026077147,False
region_34,0.239171280299499,0.8111768877405403,0.9042627601042088,0.03087687951636885,False
region_35,0.36776227235370373,0.713374622086679,0.8691947062838417,0.0474779052063097,False
region_36,0.7859452715622971,0.43267481825168563,0.8172746566976284,0.10146509825970806,False
region_37,-2.7343642874981224,0.006716108160649012,0.24972334400573745,-0.3530049115981513,False
region_38,1.429778039119611,0.154081188360515,0.8040043866015841,0.18458355114277833,False
region_39,-2.1279107356838645,0.03436405584368125,0.5250067755941278,-0.27471209471731933,False
region_40,0.9213517569487709,0.35779202583938396,0.8040043866015841,0.11894600035538443,False
region_41,-0.4485880349998384,0.6541336079592865,0.8468588874858721,-0.057912466295409464,False
region_42,-0.9208772327962493,0.35803923558661455,0.8040043866015841,-0.11888473955071481,False
region_43,0.6490494402506526,0.5169270311058156,0.8468588874858721,0.08379192243186744,False
region_44,-0.3644976132154513,0.7158074051749284,0.8691947062838417,-0.04705643952385984,False
region_45,0.5576858755612187,0.5775787005962542,0.8468588874858721,0.07199693694879007,False
region_46,0.24337074230762515,0.8079260942016122,0.9042627601042088,0.03141902773038563,False
