Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,0.5268075932412415,0.5988038484548899,0.6567526079827825,0.06719927955084046,False
region_1,0.9723455022005196,0.33183769196743484,0.45567852708497797,0.12403184399897868,False
region_2,-1.0716856007748234,0.2849158049524335,0.45567852708497797,-0.13670361095972128,False
region_3,-1.0695206761058456,0.2858876887672034,0.45567852708497797,-0.13642745438964973,False
region_4,-1.4594765129399851,0.1457149665709618,0.45567852708497797,-0.18617000105772577,False
region_5,-0.3558378261274766,0.7222682174615259,0.7330483401102054,-0.04539047245993966,False
region_6,-1.0715983353820948,0.2849549368257258,0.45567852708497797,-0.13669247943542984,False
region_7,-1.07168946020046,0.28491407437882793,0.45567852708497797,-0.13670410326587937,False
region_8,0.9717486056538494,0.33213402335462816,0.45567852708497797,0.12395570421204843,False
region_9,0.9798785715974616,0.3281126555874352,0.45567852708497797,0.12499275808369494,False
region_10,1.0717670619062254,0.284879279148164,0.45567852708497797,0.1367140020957107,False
region_11,-1.4523352233258877,0.14768786591315475,0.45567852708497797,-0.18525906218120225,False
region_12,0.9135292661195591,0.3618623597439531,0.45567852708497797,0.11652927808831086,False
region_13,0.5366039271490481,0.5920281465725543,0.6567526079827825,0.06844889438040996,False
region_14,0.48229102688394293,0.6300298133499058,0.6800321794887872,0.06152077144718495,False
region_15,0.945185939828574,0.34549516629410215,0.45567852708497797,0.12056738553686407,False
region_16,1.0503616138702394,0.2945868354514512,0.45567852708497797,0.13398353521380585,False
region_17,-1.0693810691283443,0.28595043878055676,0.45567852708497797,-0.13640964620231774,False
region_18,0.6997620101955216,0.4847398193319562,0.568315650251259,0.08926124745634297,False
region_19,0.9430123553663913,0.3466035437961379,0.45567852708497797,0.12029012432845415,False
region_20,0.9331423226848278,0.3516651912900841,0.45567852708497797,0.11903110852485961,False
region_21,1.2099239266381336,0.22747418371995498,0.45567852708497797,0.15433721386049573,False
region_22,-1.3883035628127225,0.1663056362739987,0.45567852708497797,-0.17709121967070474,False
region_23,0.9358768345213782,0.35025815670892846,0.45567852708497797,0.11937992131286222,False
region_24,-1.0729923442142544,0.2843302675740398,0.45567852708497797,-0.13687029841604145,False
region_25,-1.0279065222689265,0.30500754493128174,0.45567852708497797,-0.13111917639055445,False
region_26,-1.1136820225753516,0.2665070240332724,0.45567852708497797,-0.14206065084471087,False
region_27,0.9329470267045801,0.35176581785843886,0.45567852708497797,0.11900619667973783,False
region_28,-0.6736995779841959,0.5011374004505809,0.5775820886549068,-0.08593673829889487,False
region_29,0.939668443293531,0.3483131497030796,0.45567852708497797,0.11986357678992111,False
region_30,-0.9693856573620173,0.33330880519667405,0.45567852708497797,-0.12365428786030219,False
region_31,1.0147708283401393,0.31121616330364066,0.45567852708497797,0.12944359467962296,False
region_32,-0.8333989515638156,0.4054315034137881,0.4923096827167427,-0.1063079003454461,False
region_33,1.2029430520929771,0.23015954173477068,0.45567852708497797,0.15344673743971546,False
region_34,1.7737161069524676,0.07735224576438994,0.45567852708497797,0.2262542264844413,False
region_35,0.962409704658799,0.33679274370582013,0.45567852708497797,0.12276443926690435,False
region_36,-1.074144990156845,0.2838144601818329,0.45567852708497797,-0.13701732928255334,False
region_37,1.5540932026983325,0.12145297667741063,0.45567852708497797,0.1982392526532219,False
region_38,0.9697102004811439,0.333147293157127,0.45567852708497797,0.12369568639758274,False
region_39,0.9296162066105503,0.35348485252142703,0.45567852708497797,0.1185813191466424,False
region_40,0.9200382160513357,0.3584577621672451,0.45567852708497797,0.11735955607150535,False
region_41,0.9194048902935482,0.35878813916211294,0.45567852708497797,0.11727876939494578,False
region_42,0.6221326383955077,0.5344331931081585,0.6056909521892463,0.07935888856123038,False
region_43,-1.035035870604818,0.3016726974559191,0.45567852708497797,-0.1320285920443632,False
region_44,-0.3686338160543589,0.7127190249894995,0.7330483401102054,-0.047022721719931874,False
region_45,1.1861681602579155,0.23670493220915015,0.45567852708497797,0.151306941695839,False
region_46,1.186919440497373,0.23640898716928238,0.45567852708497797,0.15140277457957121,False
region_47,-0.3687705033783598,0.7126172611218075,0.7330483401102054,-0.04704015747790962,False
region_48,0.7672500060813839,0.44367163267388154,0.5292924740670868,0.0978699781581103,False
region_49,2.02867396890792,0.043573179458423164,0.45567852708497797,0.2587765075962538,False
