Region1,Region2,t_statistic,p_value,cohens_d
0,2,-2.825565147643098,0.020213410110945546,-0.3552102744579315
0,3,-5.279376852949632,7.231759478361169e-06,-0.6670386791229248
0,7,3.2560761917166485,0.006571808481005339,0.4100852906703949
0,11,-3.3314801952098674,0.005381431276001372,-0.4129737317562103
0,17,4.02523564733989,0.000690873109742618,0.503278374671936
0,19,-5.458911729906301,3.435356961676814e-06,-0.6888988614082336
0,21,2.7431328721266275,0.024866428750710337,0.3424394726753235
0,25,-4.032099349631549,0.0006726843180432807,-0.5056455135345459
0,26,-2.75821174121508,0.023908106783670616,-0.3441546559333801
0,27,-3.7447137250607447,0.001701724703471262,-0.47629547119140625
0,29,-3.8509687234913805,0.0012322049113276186,-0.4746585488319397
0,32,4.056805332470225,0.0006183511888451603,0.5155270099639893
0,35,-2.5882511137741746,0.03550103838144449,-0.3263975977897644
0,37,4.326982044482021,0.00024200285607904669,0.5413027405738831
0,38,3.7341161315417186,0.0017664645965085335,0.47553691267967224
0,43,-4.465251714368182,0.00016153475169647263,-0.5824863314628601
0,49,2.928385401238507,0.015661901907092084,0.3689618408679962
0,50,-2.767959411086918,0.02353914838572854,-0.35935258865356445
0,51,3.2056906349438483,0.007627807243649749,0.4062921404838562
0,52,-2.826702854031143,0.020213410110945546,-0.3616357743740082
0,57,2.9281115959456305,0.015661901907092084,0.3718750476837158
0,61,3.481247815970663,0.003581042477031935,0.4456273019313812
1,3,2.4587840823294407,0.04708701524057748,0.3028176426887512
1,7,5.351703795850491,5.308445476746966e-06,0.6781900525093079
1,12,-5.400637325235076,4.3283345954758275e-06,-0.6788439154624939
1,13,-4.486786728898913,0.00014133616059303506,-0.5728254914283752
1,16,2.523645426322145,0.040440747033528165,0.3178313970565796
1,20,-2.761285835073625,0.023818148406998915,-0.34212812781333923
1,21,3.4216122175166954,0.004187682777106529,0.43033117055892944
1,27,3.5948691168859392,0.0026761137155776687,0.4538707137107849
1,28,-2.9863490750071264,0.013343727760540965,-0.37864959239959717
1,29,-2.529303912720787,0.040086677029916716,-0.31367623805999756
1,33,4.399321404144899,0.00018589340589487816,0.5585662126541138
1,36,2.4619365470906986,0.046419124179089596,0.3110279142856598
1,39,-3.638312210244788,0.002351285430204361,-0.4619397521018982
1,43,2.577357594893104,0.03618519100408983,0.32784342765808105
1,50,-2.6817811862749066,0.029069463799542297,-0.35110175609588623
1,55,-2.6695882150681567,0.029531363025576275,-0.3375440239906311
1,61,-3.1769078574131497,0.008166899961697883,-0.4039946496486664
1,63,-5.900997142770861,5.909233405006852e-07,-0.7644631266593933
1,67,3.32270315340558,0.005480503305344435,0.424629807472229
2,4,6.189911048786211,1.6462822508350324e-07,0.7856238484382629
2,6,-3.3468717232472835,0.005170229972954497,-0.4248862862586975
2,7,2.81823578436861,0.020514899879149232,0.3566477596759796
2,8,-6.189875129293829,1.6462822508350324e-07,-0.7803231477737427
2,9,-6.112495636884738,2.20282652451874e-07,-0.7773818373680115
2,13,3.6584558899034363,0.0022324645573893027,0.46268874406814575
2,15,4.580627232749039,0.00010074066938593287,0.5881592631340027
2,19,-6.50679850838276,4.902940348951937e-08,-0.832557201385498
