Region1,Region2,t_statistic,p_value,cohens_d
0,2,-3.2887665032327593,0.010143122574018712,-0.4357411861419678
0,3,-3.2544337938502195,0.0107154449394045,-0.4213687777519226
0,7,2.6527064998836187,0.04236752684659648,0.3426041603088379
0,10,2.6514183630588453,0.042424472987834735,0.34219351410865784
0,12,6.201363487294831,5.95922636875203e-07,0.8138672113418579
0,14,3.449469210517089,0.006909449531688675,0.4482657313346863
0,16,2.965353677116352,0.021326837264636293,0.3806646168231964
0,17,4.440405281378641,0.00041964781204361555,0.5682918429374695
0,19,-7.130435308841382,5.331959213078841e-09,-0.9056823253631592
0,22,3.1633488677110733,0.013828627382796261,0.417325496673584
0,24,2.8640600224758765,0.026881947816159203,0.37593066692352295
0,25,-4.376631639224086,0.0005163701797679942,-0.5629661679267883
0,27,-2.733142888665142,0.035249856603399236,-0.34354785084724426
0,31,-4.218619765050223,0.0008270231808116546,-0.5506773591041565
0,32,4.6176638171567435,0.00023595189116518551,0.5958184599876404
0,38,2.681502998518792,0.04005915563836607,0.3492615222930908
0,40,-3.103444262993693,0.015860130808095136,-0.3907460868358612
0,43,-4.2138047938661405,0.0008438955105649313,-0.5547260642051697
0,45,4.1269722967603455,0.0010825660461161268,0.5170069336891174
0,55,-4.255436829565502,0.0007364231869069796,-0.5458332300186157
0,61,4.843184846331707,0.00010576104658493305,0.6325656771659851
0,66,-4.072370564282393,0.0012796194428971875,-0.5223820209503174
1,4,3.648546101584583,0.004094568029354511,0.46363723278045654
1,10,-3.336996182742991,0.008863549988128813,-0.41211193799972534
1,11,5.026203220516338,5.811863350889365e-05,0.6291823983192444
1,12,-4.417597364360465,0.0004504821944647324,-0.5680277943611145
1,17,-4.344944104148156,0.0005678156697924227,-0.5577707290649414
1,33,3.0761997708205,0.01670325472610333,0.40289801359176636
1,39,-3.2579341108888653,0.010605781994467751,-0.41578903794288635
1,43,3.4139495864205105,0.007478201824984784,0.431782066822052
1,47,2.655023886841846,0.042179591960267625,0.3360159397125244
1,63,-2.8071969665173526,0.030396284242346746,-0.3720090091228485
1,66,3.266544117223796,0.010522398025020054,0.4274214208126068
2,4,5.128150784446061,4.2010858432401314e-05,0.6581069827079773
2,6,-3.053804436261135,0.0174119695245855,-0.3890721797943115
2,7,2.6676644545409665,0.04104837839394293,0.34158700704574585
2,9,-6.718169537816703,4.3315997390048956e-08,-0.8491525650024414
2,10,-3.689007510608051,0.0037413996166623625,-0.47302722930908203
2,15,3.54369050058269,0.005539538669337022,0.46421486139297485
2,17,3.830575111416744,0.002588865869762075,0.498153954744339
2,19,-3.802273660059127,0.0027221236742309683,-0.4880126416683197
2,22,2.6114556988149116,0.04552784170683726,0.32516953349113464
2,24,2.714478254935492,0.036945535485177976,0.3445054590702057
2,27,-2.615384033131749,0.04524849090096082,-0.34180229902267456
2,35,-2.621712967762215,0.04517631442461985,-0.350406289100647
2,36,6.669069975460591,5.050496392671451e-08,0.8414459228515625
2,41,3.344309588497648,0.008821439193055072,0.4424901008605957
2,43,-3.7151749135259693,0.003446326393278337,-0.4712969660758972
2,46,-3.091905506596006,0.0162397300429656,-0.4060380160808563
2,47,2.9707336778735765,0.021088683774429625,0.3817363381385803
2,48,3.4247334546939032,0.0073414448081057316,0.4393214285373688
2,52,-3.683464379922555,0.0037909116236053302,-0.47542646527290344
2,54,3.524661482501349,0.005886486016167407,0.4723156690597534
2,59,-3.113204274007313,0.015504526889314746,-0.3935105502605438
2,60,-2.5971699627705847,0.046929660626309586,-0.3231772482395172
2,61,-2.640503768700284,0.04324031703993201,-0.34731218218803406
2,64,-4.748878901506261,0.00014072376276049928,-0.6018170118331909
3,4,2.7090267457963244,0.03757443483470279,0.3563286364078522
3,24,3.0644949403207664,0.01707561579707254,0.4013005793094635
3,29,-3.093877014771257,0.01619970490654244,-0.38977953791618347
3,39,3.2281144858228945,0.011390753115911768,0.41087576746940613
3,41,-3.0712384439545586,0.016735942516885517,-0.3938223421573639
3,46,3.4128467033605276,0.007535785295249155,0.4448789656162262
3,47,2.963626601425771,0.02135853530565377,0.3780941367149353
3,64,2.9586412789473187,0.02157904586010907,0.38766583800315857
3,66,-2.647572117894168,0.04306791076576447,-0.353931725025177
4,5,3.6747099510622268,0.003877847562564949,0.4714522659778595
4,9,3.289376334203873,0.009987280202080893,0.42254507541656494
4,11,5.337726224214327,1.8727919975394603e-05,0.7032675743103027
4,12,2.60196801061218,0.04636485393745409,0.3275929093360901
4,15,-2.653051014343713,0.04236752684659648,-0.3321176767349243
4,22,-2.8360493448474613,0.02833653802076696,-0.3640698194503784
4,23,-3.8477161640264033,0.0024529155219136416,-0.4898456335067749
4,27,7.691206942239289,2.8772738656512403e-10,0.9857950210571289
4,28,-6.136780934147902,6.610376024277583e-07,-0.7849578857421875
4,31,-2.829535895974119,0.028758478856221566,-0.3685750663280487
4,33,4.362992064407723,0.0005473176596490992,0.5659069418907166
4,37,-2.7713769817068714,0.03272467322056986,-0.3576214611530304
4,39,3.683364621915089,0.0037909116236053302,0.4652934670448303
4,42,2.8550723667611346,0.027145632778575415,0.3657900094985962
4,49,-5.460623381364808,1.0275032003752585e-05,-0.6822924017906189
4,50,-2.995626381998999,0.01997938755581397,-0.38633954524993896
4,51,2.671825832447481,0.040657042789744406,0.34266868233680725
4,54,2.961198716042109,0.02157904586010907,0.3905041813850403
4,56,3.946844086708211,0.0018654694263328631,0.5161000490188599
4,57,9.109247537870418,7.728282086636112e-14,1.1520168781280518
4,60,4.459771963593764,0.00040626960921957367,0.552725613117218
4,63,-2.645440513624157,0.04266210667520898,-0.3323519825935364
5,6,-2.761535153719785,0.033317996173353355,-0.36094698309898376
5,15,2.580393675395667,0.048584249659738024,0.3421163558959961
5,25,-3.0334032728209763,0.018264720719636043,-0.3919301927089691
5,35,3.2323965647821375,0.011458768110455618,0.42722055315971375
5,46,2.8530033416021476,0.02742048757035398,0.37218454480171204
5,48,-3.7641790231197705,0.0030119351397996687,-0.4763166308403015
5,49,2.8671514769767747,0.026765749377933776,0.37775400280952454
5,51,-3.3329583569691876,0.009041915006349913,-0.4424649178981781
5,60,3.6963775745858514,0.0036558074444342885,0.4667964279651642
5,64,-2.9470774150721626,0.022135365224125292,-0.3907948434352875
5,67,3.2975978391259244,0.00985148780989199,0.43054869771003723
6,7,3.622676962349184,0.004383009801095611,0.4581596851348877
6,16,2.582830990268699,0.04784335267463614,0.3302246034145355
6,20,-2.993429751994237,0.020209895642747534,-0.39161041378974915
6,22,2.8229126901699853,0.028911838317060973,0.36390477418899536
6,24,3.356077074647602,0.00853240295736701,0.42821359634399414
6,26,2.903148221824176,0.02452710759083599,0.36096641421318054
6,35,-4.494418376664186,0.0003500252215307667,-0.5762621760368347
6,36,4.119833203754274,0.00109138976327101,0.5237473845481873
6,43,-5.9794694713796845,1.157292499330592e-06,-0.7536659240722656
6,45,-5.891467119436725,2.3895550546628462e-06,-0.7874471545219421
6,46,-3.088452563317357,0.0162397300429656,-0.3911070227622986
6,52,3.9456805590516777,0.0018654694263328631,0.48541179299354553
6,62,4.340198408211414,0.0005754043154322809,0.5636243224143982
6,63,-3.7730725650004904,0.0029321174812195275,-0.47659075260162354
6,65,3.2681696299172573,0.010519735579048785,0.42834219336509705
7,14,-2.6643630555165725,0.04188193224331533,-0.35414400696754456
7,17,-4.326735331340976,0.0005996224378431745,-0.5640350580215454
7,21,3.5579902127901804,0.0052405795999739485,0.45540958642959595
7,24,-3.3824764712846105,0.00802532718822208,-0.4377879798412323
7,26,-2.779990249790795,0.03206843470248333,-0.3594280183315277
7,28,-3.9927993289224832,0.0016511197123035887,-0.5216046571731567
7,47,-2.6490894162228584,0.042562648482000504,-0.33975711464881897
7,48,-4.408227388346523,0.0004790115480197772,-0.5768139362335205
7,55,3.782978837777704,0.00288788254116152,0.4861227869987488
7,59,3.540187114673857,0.005598964748935831,0.4356411099433899
7,61,-3.4416383419032917,0.007020440796761107,-0.442701131105423
8,15,-3.526879267242434,0.005682766219746226,-0.4578758180141449
8,19,4.56741406008034,0.0002741950069797203,0.5915035605430603
8,23,-2.8409375638486125,0.027987581540718443,-0.3570859432220459
8,24,3.240474774916746,0.011044906220781902,0.412456750869751
8,28,3.4746120569027963,0.0064175009229263755,0.43879038095474243
8,34,-2.8823664028884832,0.025741048174599247,-0.3649899363517761
8,38,-4.785283374097479,0.00012615538040842452,-0.6044673323631287
8,44,-3.7240764254020484,0.0033801283061959918,-0.46898752450942993
8,48,-2.656341254630556,0.042179591960267625,-0.33244580030441284
8,49,-4.244778942305206,0.0007522913894891349,-0.5379986763000488
8,56,2.969598688693099,0.021088683774429625,0.37434300780296326
8,57,-3.277433046231008,0.010143122574018712,-0.4221579432487488
8,61,-3.4084784925468394,0.007555406170480355,-0.43950653076171875
8,67,-4.258111614676398,0.0007364231869069796,-0.5326706767082214
9,10,2.950161784209087,0.02172669014583788,0.37335458397865295
9,14,3.04377153387561,0.01788447569893219,0.3924834430217743
9,30,4.2239116811451325,0.0008270231808116546,0.5562371015548706
9,39,-2.575105509271494,0.048584249659738024,-0.3269406855106354
9,47,4.3478688012739095,0.0005655552209327117,0.548819363117218
9,49,4.447006265477335,0.00041964781204361555,0.5804206728935242
9,53,2.9600216272587376,0.02157904586010907,0.367230623960495
9,55,-3.6623127966966944,0.003987544269867786,-0.46965476870536804
10,19,6.132018303592072,6.631361044871118e-07,0.7634170055389404
10,22,-2.980202722538492,0.020811631034239168,-0.38521888852119446
10,36,3.720891550449644,0.003446326393278337,0.484344482421875
10,45,-3.9352290466517506,0.0018654694263328631,-0.5008371472358704
10,46,-3.6112760988194346,0.00450869017041016,-0.4637889862060547
10,53,-2.614228875243702,0.04524849090096082,-0.32844510674476624
10,55,-4.309260269115187,0.0006216292191689036,-0.541957676410675
10,57,-3.3565468289731286,0.00853240295736701,-0.42629683017730713
11,15,-2.595301725389837,0.047065423143397705,-0.32328999042510986
11,16,-2.9767726707192126,0.02088981765679814,-0.37399768829345703
11,18,-3.807004448642018,0.0027221236742309683,-0.49765875935554504
11,22,-2.7832791670367607,0.03178212046837824,-0.3491942882537842
11,23,-2.9027750443032594,0.024503529598176796,-0.3707001805305481
11,32,-4.907140953833105,8.840795350894095e-05,-0.6214299201965332
11,52,-3.4974260667320447,0.0060448985263262985,-0.44634953141212463
11,55,3.141826792431955,0.014453207482963122,0.3969424366950989
11,56,4.8776364784932635,9.672455387849826e-05,0.6384620666503906
11,59,-3.381309878028044,0.00802532718822208,-0.4344981610774994
11,63,-2.6345057263869402,0.04356332823886075,-0.3393166959285736
12,14,3.0409330571309328,0.017947744158661967,0.39337673783302307
12,16,4.1782791588555845,0.0009517405557296308,0.5546823740005493
12,24,3.660117800911891,0.003987544269867786,0.4659680128097534
12,28,4.8928025923774285,8.912849275358298e-05,0.623944103717804
12,33,2.8143646920739838,0.02993383979048539,0.37355998158454895
12,55,-3.517805087215519,0.005856193887047809,-0.4617469608783722
12,62,2.59278643347536,0.047241251273324014,0.3431631326675415
13,24,-5.159367245936376,4.029034018963184e-05,-0.6753236055374146
13,35,2.6084706603240537,0.04593349865226322,0.3405415117740631
13,41,-2.9134529232651487,0.02408675829853328,-0.37592288851737976
13,43,2.5683123532735084,0.04925288987831995,0.32172781229019165
13,44,4.763646089602301,0.0001365012147941414,0.6154295206069946
13,47,3.524901950662695,0.005682766219746226,0.4509081244468689
13,48,-2.822055390843011,0.028911838317060973,-0.35434964299201965
13,64,-4.581947196322221,0.00026925834814653913,-0.6001915335655212
13,67,3.5448876568403844,0.005439586011614822,0.4539324641227722
14,15,-2.8370599325013486,0.0283726285718807,-0.3708097040653229
14,22,-2.7973810926298426,0.030725045367958913,-0.35395804047584534
14,25,-3.2567912936430368,0.010605781994467751,-0.4125659465789795
14,26,-3.2127300057501817,0.011951823379801782,-0.41697582602500916
14,31,-3.1116341200139277,0.01552868694313,-0.39562758803367615
14,33,3.3351992864038276,0.008821439193055072,0.4231507480144501
14,45,-3.566209938029117,0.005267626259923123,-0.47340238094329834
14,49,-4.294355571868396,0.00065540466694141,-0.5517540574073792
14,54,3.280275008584768,0.010143122574018712,0.422894686460495
14,56,3.389574363892543,0.007938758180093578,0.4275032579898834
14,57,-3.04195384744743,0.01788447569893219,-0.3898018002510071
15,18,-5.025824841823746,5.989555927859452e-05,-0.6581075191497803
15,19,-3.973194616030879,0.0016963080024298572,-0.5051268339157104
15,23,3.395412562137848,0.007828331349547083,0.43658751249313354
15,24,-2.846119732663128,0.027943293227651184,-0.3493388891220093
15,27,-3.566623398399168,0.0052405795999739485,-0.47011706233024597
15,34,4.0152524658733935,0.001521323716518979,0.5082031488418579
15,41,-3.2803071061909392,0.010143122574018712,-0.4133293330669403
15,48,-2.9964829811367024,0.019927751369280263,-0.3793751299381256
15,49,-3.0357364264895343,0.01829395231835366,-0.39969953894615173
15,54,-4.034091993356702,0.00144118388092783,-0.5039054155349731
15,67,-2.7606180080449456,0.033317996173353355,-0.3565046489238739
16,25,-2.625248078285736,0.04440708627381297,-0.3364109694957733
16,26,-2.59233215495434,0.04716653801267589,-0.3379775285720825
16,30,-3.5941025351347924,0.004886050090969142,-0.4768984317779541
16,31,-3.4949127786293683,0.006179114941158119,-0.4573513865470886
16,33,3.4261575613882522,0.007472009804380132,0.45410025119781494
16,39,3.5853676190879367,0.004881742118001146,0.44953879714012146
16,41,-4.8594159977181475,0.00010037811649005554,-0.6313266754150391
16,59,2.7628373836109477,0.033317996173353355,0.3581271171569824
16,65,2.708787590326367,0.03744648754761992,0.35123828053474426
17,21,-3.842276656621131,0.0024875182880137,-0.4895379841327667
17,35,3.6473771169802167,0.004230498480753178,0.4812449812889099
17,36,-2.692224623812688,0.03893898525771943,-0.3489567041397095
17,37,4.050480800151976,0.0013675253222319391,0.5140567421913147
17,42,-2.674920939305463,0.04042376204612737,-0.3347901701927185
17,45,3.7521725851017314,0.003112517834516486,0.47829604148864746
17,46,5.671966566586042,4.624984997493672e-06,0.7243649363517761
17,47,-3.335131841941216,0.00899804547321391,-0.4423235058784485
17,56,2.708900692048525,0.03738295850407883,0.3437871038913727
17,57,-3.097188722879353,0.01610319597411189,-0.3985750675201416
17,58,-3.3388700014340746,0.008821439193055072,-0.4235668480396271
17,60,4.433203128126739,0.00043114160093346825,0.5737134218215942
17,62,3.199135830842457,0.01230353657083773,0.4024803638458252
17,63,3.114423338248244,0.015504526889314746,0.4004356265068054
17,65,2.5757298241061775,0.048584249659738024,0.3305918276309967
18,21,3.8368972076109005,0.0025305150733670864,0.4966960847377777
18,26,2.951144417106941,0.021761528506458547,0.3863527178764343
18,27,4.472725165434648,0.00037762452623057617,0.5703994035720825
18,38,-3.984382704759428,0.0016511292464777123,-0.5089292526245117
18,43,-3.023559108052336,0.018643381985634394,-0.39156171679496765
18,45,-3.7830722752290726,0.0029321174812195275,-0.4975302219390869
18,49,-3.9656677644692477,0.0017530071949236428,-0.5129895806312561
18,54,-3.211992352260012,0.01201570905293589,-0.42037734389305115
18,63,-4.272361584357456,0.0007338931656174986,-0.5616738796234131
18,65,-2.763276152282124,0.033317996173353355,-0.36437588930130005
19,24,3.619581727330752,0.004410646217285573,0.4645279347896576
19,27,3.5273165454137017,0.005682766219746226,0.4476810395717621
19,28,3.033169817623979,0.018264720719636043,0.3903968632221222
19,30,2.871895191931771,0.026508232315871724,0.3750007748603821
19,32,-5.647578017753983,5.161185648767399e-06,-0.704908549785614
19,38,3.6644100872979646,0.0039859477350755864,0.46948128938674927
19,40,3.0828738036996928,0.01635267330034719,0.39241859316825867
19,47,-3.857533751866783,0.0023963132126816385,-0.49167463183403015
19,50,-5.805445815647205,2.706796623857257e-06,-0.7527387142181396
19,51,3.5162921172858392,0.0057954913423274215,0.4506455957889557
19,52,-3.998526642404838,0.0016287286671847739,-0.520014226436615
19,55,-3.9866447614717497,0.0016511197123035887,-0.5036455988883972
19,58,-4.839544968839662,0.00010484988412061777,-0.6209501028060913
19,64,2.7655191218756983,0.033148160522120954,0.34965166449546814
19,67,-3.0012361025241243,0.019927751369280263,-0.39410653710365295
20,24,4.953073045684349,7.54131093362401e-05,0.6357240676879883
