Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,0.015776204124407316,0.987425877541521,0.987425877541521,0.0020218986007017334,False
region_1,-1.8800875725501933,0.06129243812741901,0.1736619080276872,-0.24095444012764158,False
region_2,-2.0472118517020403,0.041712906663980746,0.12332511535437785,-0.2623733025799617,False
region_3,-0.5280369645719155,0.5979555371867,0.7819418563210693,-0.06767389616460455,False
region_4,-3.338167903750626,0.000975709680976235,0.013269651661276796,-0.427823889718744,True
region_5,-3.035918960362323,0.002659084220291271,0.025420500564106073,-0.3890872765967744,True
region_6,-1.3035268082465432,0.19362859738802635,0.411460769449556,-0.16706167141266606,False
region_7,-0.42642115247739437,0.670178496605236,0.8137881744492151,-0.05465068306068553,False
region_8,0.32620510303108946,0.74454993735798,0.8365985693046483,0.0418068653371397,False
region_9,-2.5462349911903757,0.01150751681194353,0.05216740954747734,-0.32632874962493685,False
region_10,-0.7653269112712311,0.44481957397902394,0.6575593702298614,-0.09808528076691678,False
region_11,0.44438451330624973,0.6571601149144427,0.8124888693487655,0.05695289047619256,False
region_12,1.5152327660212757,0.13101314115698456,0.3181747713812482,0.19419417910649847,False
region_13,-0.12577615340410497,0.9000131170281271,0.9272862417865553,-0.01611963350397891,False
region_14,-2.390692453649021,0.01757882560637106,0.06640889673517957,-0.30639421806560485,False
region_15,0.22640881796162088,0.8210738029367117,0.8589695169184061,0.029016845155731184,False
region_16,-2.068746270750381,0.03962772097861107,0.12248568302479786,-0.2651331814074297,False
region_17,-1.0330570045856218,0.3026042555046856,0.5244829282472812,-0.13239791368985365,False
region_18,-1.721011216949893,0.08652160740061746,0.22628728089392258,-0.2205670099031951,False
region_19,-2.605375221853977,0.009743655068963823,0.050966811129964616,-0.33390823761082805,False
region_20,0.2831998363684355,0.7772647650756728,0.847638863254348,0.03629525507890899,False
region_21,-0.3622692583198296,0.7174656846497212,0.8269096026471362,-0.046428893838975714,False
region_22,-1.2366791100677448,0.21740012745897572,0.43480025491795143,-0.15849438448217185,False
region_23,-0.5283643360727497,0.5977286883734803,0.7819418563210693,-0.06771585251698353,False
region_24,-2.950377896771196,0.0034839705916602003,0.026323333359210402,-0.3781242239249432,True
region_25,-2.1139871531891847,0.03553551546831848,0.11506738342122173,-0.27093131105738844,False
region_26,-3.4617013096243503,0.0006340271939921547,0.01077846229786663,-0.44365608981620475,True
region_27,0.38542737966115964,0.7002579764593443,0.8209921103316451,0.04939686843956268,False
region_28,-2.7217635127241544,0.006963500056519735,0.03945983365361183,-0.3488247105844762,True
region_29,-3.704467579580149,0.00026227279873418174,0.005944850104641452,-0.47476932704681457,True
region_30,-0.31836949332315984,0.7504781283468168,0.8365985693046483,-0.04080264352439087,False
region_31,0.47649238740950456,0.6341517995297912,0.7985615253338112,0.061067876895545645,False
region_32,-1.1165225665154286,0.26530131505378074,0.5154425549616312,-0.14309496740073796,False
region_33,-0.22717953579669398,0.8204751504627144,0.8589695169184061,-0.029115621344222513,False
region_34,-0.8312993974714673,0.4066206082963574,0.6284136673670977,-0.10654039940516417,False
region_35,-0.94856899428678,0.34378225598923584,0.5701754489577571,-0.12156982168164886,False
region_36,-1.822884195396495,0.06954969684787535,0.18917517542622092,-0.233623181777381,False
region_37,-3.202754282134224,0.001543072705406919,0.01748815732794508,-0.4104691058998295,True
