Channel,T_statistic,P_value,P_corrected_FDR,Effect_size_Cohens_d,Significant_FDR
region_0,-1.5656429131756169,0.11874979023233026,0.3256770274200078,-0.20212363096122762,False
region_1,0.4468927975794123,0.6553554728801834,0.8570033106894707,0.05769361208550353,False
region_2,1.4559362130076219,0.14671712755271688,0.3440263680546465,0.18796055687062713,False
region_3,2.7373759890765035,0.006656799501905124,0.07951988811512986,0.35339372060004504,False
region_4,-0.6572968740221766,0.5116199010066622,0.7563076797489788,-0.08485666155340282,False
region_5,-0.9687543692024073,0.33364300047344564,0.6302145564498417,-0.1250656512828865,False
region_6,1.5479338965024552,0.12295581613102483,0.3256770274200078,0.19983740673946546,False
region_7,1.0286450955102395,0.304682040937714,0.5919536795361301,0.13279751080230318,False
region_8,0.4628968616863378,0.6438577360022768,0.8570033106894707,0.0597597278774288,False
region_9,-0.3375886306349343,0.7359682862408621,0.902360605853834,-0.043582504810602246,False
region_10,2.56389337597314,0.010960750141510938,0.07951988811512986,0.33099721155318274,False
region_11,2.6372869440744706,0.008903063879975108,0.07951988811512986,0.3404722804523559,False
region_12,0.31197861941809585,0.7553276360172214,0.902360605853834,0.040276266579302236,False
region_13,0.294314427976372,0.7687720422450564,0.902360605853834,0.03799582927003503,False
region_14,1.9696081620686567,0.05003340686314959,0.2268181111129448,0.2542753203415369,False
region_15,-1.7206015864716195,0.08661201375793123,0.2677098607063329,-0.2221287096620881,False
region_16,0.29315038988057274,0.769660516757682,0.902360605853834,0.03784555259805565,False
region_17,2.5649881612101453,0.010927166798822623,0.07951988811512986,0.33113854771953594,False
region_18,-1.725594280691409,0.08570756400287748,0.2677098607063329,-0.2227732637142864,False
region_19,0.23598334212609332,0.8136468557600545,0.9241443220363803,0.030465318467890884,False
region_20,0.568134523265503,0.5704747767076948,0.8081726003359009,0.07334585156709277,False
region_21,0.37818988394472014,0.7056238290332169,0.902360605853834,0.048824104074067225,False
region_22,3.2041265024949745,0.0015383860243540785,0.052305124828038674,0.41365095277682845,False
region_23,0.751160447811562,0.4532920008142751,0.7098292760983576,0.09697439682346283,False
region_24,2.660948212439797,0.008317897270946577,0.07951988811512986,0.3435269370633244,False
region_25,-0.7198374979745396,0.4723254655641965,0.7137362590747859,-0.09293062138770022,False
region_26,1.355411048032229,0.17656081724806327,0.4002045190956101,0.1749828138764788,False
region_27,0.8137963720963785,0.4165682710294396,0.7098292760983576,0.10506065987777627,False
region_28,0.6369775977636873,0.5247465509175416,0.7592077757955922,0.08223345426819892,False
region_29,-0.33396840939054595,0.7386950253634601,0.902360605853834,-0.04311513625763217,False
region_30,-1.6266683142675709,0.10511977790398301,0.31078890858568886,-0.21000197636538642,False
region_31,1.5294502233667602,0.12746980033475255,0.3256770274200078,0.1974511747984225,False
region_32,0.7411925647526649,0.45930129629893723,0.7098292760983576,0.09568754865399444,False
region_33,0.7830213993998139,0.4343865096234859,0.7098292760983576,0.10108762798665019,False
region_34,0.21532124433145863,0.8296997345094315,0.9241443220363803,0.02779785311267991,False
region_35,-0.19835613946484346,0.8429343489977716,0.9241443220363803,-0.025607667492177813,False
region_36,-0.18141809963651614,0.8561925336513524,0.9241443220363803,-0.02342097595309416,False
region_37,-1.0778921113189948,0.28216409738173776,0.5643281947634755,-0.13915527320489393,False
region_38,3.277500690905342,0.0012023277473256033,0.052305124828038674,0.42312351976865636,False
region_39,0.05612483792531568,0.9552890531245595,0.9552890531245595,0.007245685419777935,False
region_40,0.9080094634683636,0.3647840629145209,0.670413953464525,0.11722351767372348,False
region_41,1.8007480178835444,0.0729980094907922,0.2677098607063329,0.23247556946596612,False
region_42,1.9712083155606177,0.04984897527209499,0.2268181111129448,0.25448189926906156,False
region_43,2.474543703283297,0.01403292143208174,0.07951988811512986,0.3194622184092879,False
region_44,0.10308527294979572,0.9179813766647293,0.9541121508366515,0.013308251512460154,False
region_45,-0.7928804266684767,0.4286305907010196,0.7098292760983576,-0.10236042293402804,False
region_46,0.4861135059897851,0.6273302408241941,0.8570033106894707,0.06275698376883122,False
region_47,0.44692802179847896,0.6553300750938985,0.8570033106894707,0.057698159512631145,False
region_48,2.4900894182466504,0.013448851222852998,0.07951988811512986,0.32146916158121974,False
region_49,-0.20446898487855394,0.83816031550381,0.9241443220363803,-0.02639683244168585,False
region_50,1.7453119307558709,0.08221040904805961,0.2677098607063329,0.22531880139181995,False
region_51,2.6281406081258605,0.009139001874654995,0.07951988811512986,0.3392914935587631,False
region_52,0.07077025324528204,0.9436395419479531,0.9552890531245595,0.009136400407528625,False
region_53,2.486528847369928,0.013580683351685649,0.07951988811512986,0.3210094938576018,False
region_54,-0.09291320445598585,0.9260500287532205,0.9541121508366515,-0.011995043116693267,False
region_55,1.5031994815000038,0.1341023054082385,0.3256770274200078,0.19406221859590464,False
region_56,2.618485255757729,0.009394150117707547,0.07951988811512986,0.33804499292797835,False
region_57,1.8001672399961879,0.07308992335546768,0.2677098607063329,0.23240059136311353,False
region_58,1.2501534254063087,0.21246109482059095,0.4660436918645221,0.16139411322675967,False
region_59,0.16101701357675055,0.8722154557058597,0.9267289216874759,0.02078720706796028,False
region_60,1.797675768760854,0.07348530512753185,0.2677098607063329,0.2320789438097134,False
region_61,1.1461005015970929,0.2528950084505356,0.5211169871101945,0.14796093852551692,False
